Open,High,Low,Close,Volume,Date
0.07091721272825224,0.0637647400943494,0.07950448830428758,0.06130589507062778,0.27916876690739645,2019-10-02
0.062344783536042114,0.05974585322735437,0.07503926546573625,0.0670273098147477,0.28051145355734924,2019-10-03
0.06834754459788939,0.07110233381627717,0.08851565056418098,0.07784181688930014,0.17952380847565447,2019-10-04
0.074663277670316,0.07453462468317329,0.09586362602268228,0.07716746511068318,0.10919784377730772,2019-10-07
0.07122522156229949,0.06838247753969118,0.08843501457446923,0.06769141976536242,0.1524279516544761,2019-10-08
0.07211374972448237,0.06953435713578726,0.09277930746252772,0.07442430331632743,0.11465663540334527,2019-10-09
0.07172501482957583,0.07290881557082629,0.0926331412142345,0.07767319951410567,0.11001226026990203,2019-10-10
0.08365477641974783,0.07970340974649359,0.10089837550755609,0.08113670321128785,0.2038022244575876,2019-10-11
0.07867182490931302,0.07865809990112915,0.09990049200322715,0.08199999905822264,0.11461261289023207,2019-10-14
0.08274095725307706,0.08931430062606027,0.10425484047547118,0.09521544960526185,0.22779449410428493,2019-10-15
0.0932268939699934,0.09307449405696067,0.11335172395445381,0.09553734123400759,0.1646001765302776,2019-10-16
0.09815428912787638,0.09743081075594395,0.11914240492218087,0.10035453205990386,0.13330016970678804,2019-10-17
0.09943151909784853,0.09518028500193043,0.11467710393933161,0.09648233626063873,0.22143324095942668,2019-10-18
0.09882570796117696,0.09301810960443069,0.11443520419302455,0.0968194925295871,0.14976458961112715,2019-10-21
0.09659926235632244,0.09097357747070067,0.1148282660684663,0.09510812623519971,0.1490162068882026,2019-10-22
0.09382764948064892,0.09568776102591725,0.11532223103670491,0.1034502324855715,0.12429756577513741,2019-10-23
0.1031876644982973,0.09777333978996328,0.12104487839825517,0.10440036804656405,0.1499626909201366,2019-10-24
0.09820472323926832,0.1006149793393456,0.11917764021711152,0.10651524666795265,0.1906835155498522,2019-10-25
0.11053331725766857,0.11569098212957696,0.13053223724327534,0.11921982227720807,0.4988631185988515,2019-10-28
0.11092707345873254,0.10669909795781518,0.12280722479183581,0.10523297765021222,0.3388853059454605,2019-10-29
0.09918414304226253,0.10049317971482763,0.12018053992762234,0.10455360305939487,0.23378155588768096,2019-10-30
0.10337958260870839,0.0996356879031538,0.11959751100083582,0.10395090483607339,0.2440828239561712,2019-10-31
0.1052575902469094,0.10316231943442788,0.12446438752316435,0.1109135820452043,0.29127495801352815,2019-11-01
0.11103816800331356,0.11306242205284323,0.13245491563632739,0.11991964128330967,0.25405392317631237,2019-11-04
0.11933799178238491,0.1154981386574162,0.1399510171088223,0.12025679755225804,0.20600335011324794,2019-11-05
0.11760645688912774,0.11285957053068096,0.13555195805926523,0.12013938931707491,0.17745475035933378,2019-11-06
0.12003975543778811,0.12808769154683253,0.14147109203316321,0.12885428241044128,0.37049347036074254,2019-11-07
0.12559319565920968,0.12517502687340698,0.1465712993605287,0.13013643370602068,0.19911382681103118,2019-11-08
0.12453299875629331,0.1193014497786421,0.14306619160725276,0.12391450357428024,0.14639686735796686,2019-11-11
0.12292763729970668,0.12111558466590067,0.14223970898277705,0.12371531767796018,0.16268519720985314,2019-11-12
0.11993369800415177,0.11822301625369258,0.14110060320704254,0.12330650785371622,0.10563202021513803,2019-11-13
0.12166548795010257,0.12466763589465768,0.14217925766959116,0.13018250231167083,0.18636930926475803,2019-11-14
0.13248950861811026,0.13374059907176084,0.15156822686485327,0.1421411903091745,0.31603762163970656,2019-11-15
0.1391939290862133,0.1340698118121595,0.15319097570786167,0.13490253311406664,0.25106039228461435,2019-11-18
0.13691204355731812,0.13009712833258757,0.15082231930666035,0.1322257666184843,0.20303183047810652,2019-11-19
0.12885458187100984,0.12365272542294825,0.13991132598606337,0.12588627128867935,0.21170426556140814,2019-11-20
0.12367476753445361,0.12242983260565787,0.14084369408419073,0.1250178741481035,0.14278702128268395,2019-11-21
0.12576490548157693,0.12047113296467593,0.14004240944321433,0.12194775867208141,0.22867494436654906,2019-11-22
0.1225136079627801,0.12178026959069144,0.14342909270859328,0.12774581054297696,0.1517456027012214,2019-11-25
0.12790541035822223,0.12355119288923466,0.14693674065986928,0.13125008534856664,0.15911937364768342,2019-11-26
0.1305004945233066,0.12535777295345185,0.1492248552018275,0.13096409897890937,0.14280903253924054,2019-11-27
0.12652227611155287,0.1212196017713204,0.14637239430201854,0.12686210952147825,0.052871038248960514,2019-11-29
0.12343256103563638,0.11899956199849249,0.13479604233313003,0.1191790904095208,0.2562330375754161,2019-12-02
0.1126133547007161,0.11526018161728213,0.1337879674081217,0.1219170724287949,0.1754297147561263,2019-12-03
0.12646673149267007,0.12913316039139944,0.14682595364536455,0.13482099089725164,0.2620880318194725,2019-12-04
0.13706352335622995,0.13093850153403375,0.15265681913809914,0.13869813102727646,0.1905954705236258,2019-12-05
0.139810003265606,0.13836846690566218,0.16122453064211228,0.14507859366909048,0.21306896346791754,2019-12-06
0.142132375453358,0.14620846648842845,0.16344204252362127,0.14658049299843523,0.2217634098077757,2019-12-09
0.14387906741546552,0.14140035264313866,0.16253484209088032,0.14714234163190854,0.1644901202474946,2019-12-10
0.14859446136034116,0.1420219557639285,0.16587618947190275,0.14732622364730563,0.11084868801905294,2019-12-11
0.14612070117819964,0.14434357785572494,0.16478264696668488,0.1500081699179696,0.20562915875178567,2019-12-12
0.14713543104698257,0.14298255397837567,0.16648095140199048,0.148761727677877,0.2647513938628215,2019-12-13
0.1514520285606944,0.1488623790715723,0.17091607416244714,0.15557642813069916,0.231228250127115,2019-12-16
0.15467798610385153,0.14902463103279595,0.17023707793053644,0.15248567203579122,0.3317536588211211,2019-12-17
0.15150257570100722,0.14672604582201731,0.1700744824892908,0.15120870051529345,0.25880835459253865,2019-12-18
0.14908924750703367,0.14552328784899293,0.1690588009465568,0.15295569738372694,0.24720842238720886,2019-12-19
0.15491022136239518,0.14833448034443952,0.169066313354582,0.14966073258029866,0.6533381171130916,2019-12-20
0.15113401148420902,0.14638602597584027,0.16781156743529002,0.14927774315002207,0.11804636891306215,2019-12-23
0.1474132045113422,0.14154506861080485,0.1659317099473847,0.14658049299843523,0.00015407879589621198,2019-12-24
0.14623688692249848,0.14716092904953437,0.1667834720411785,0.15518300066881885,0.07059009977702597,2019-12-26
0.15472845381242772,0.1487861593586568,0.16922261071106748,0.15083567822797694,0.15222985034546666,2019-12-27
0.14817034062952117,0.14293534317696743,0.1615167111589063,0.14278991789742568,0.15498125741504204,2019-12-30
0.1381288402207862,0.13532385087591048,0.1590296740712437,0.14323953807079748,0.13536922782310873,2019-12-31
0.14390437930407207,0.15061801786715,0.16531177846969858,0.15874354666734047,0.2332752969868791,2020-01-02
0.14709001785497233,0.15283048481666928,0.1673246687134643,0.15531579126636552,0.1848065100492392,2020-01-03
0.14817039111954988,0.16500894783398334,0.16957036326050867,0.17245448978979994,0.3049659595917352,2020-01-06
0.17237327675783065,0.16830225723914516,0.18992097933481666,0.17201004939150977,0.25442811453777464,2020-01-07
0.16941475308266807,0.17266121067702345,0.1901528424254305,0.17761911795336727,0.2599969624465952,2020-01-08
0.1837981075104549,0.18065327204449644,0.1999450105205166,0.18554213331077252,0.25403191191975577,2020-01-09
0.1873270815912077,0.18450939367610275,0.20401729725051954,0.19059955582643862,0.32442391038777235,2020-01-10
0.19165384412540187,0.1873465624797125,0.20788288784692277,0.19545261267070302,0.2873569543464528,2020-01-13
0.19310773073377108,0.18799596420283937,0.20906716688895532,0.19118698940955736,0.2667984407225856,2020-01-14
0.18866493529085226,0.1877904362308459,0.20999440739771025,0.1954371518268988,0.20600335011324794,2020-01-15
0.1973637155475566,0.19316686232139835,0.215392066838912,0.20182271576235378,0.18201108046655062,2020-01-16
0.20517383127718547,0.2080373420249778,0.22411093503109958,0.21647873239288495,0.45109869187102286,2020-01-17
0.21335754205678925,0.21339331285632368,0.2306524826914642,0.21852717647478004,0.3719682245500349,2020-01-21
0.21935526206761147,0.21915984558216073,0.23757210755154434,0.21931897572930048,0.2782222828754625,2020-01-22
0.217658964288157,0.21525565378995237,0.23614591673097163,0.21967653717281277,0.221081060854521,2020-01-23
0.22066277696322212,0.215242940787019,0.2276538106425885,0.20949043099338827,0.3164778467708386,2020-01-24
0.18906381649932957,0.18610325076216128,0.2054535559294971,0.19272969908802995,0.31000653734319733,2020-01-27
0.19512209652119528,0.19520164397636575,0.2111333945463172,0.20226197638556231,0.2708705231855571,2020-01-28
0.2030989504352031,0.1999868682479785,0.21832527456283102,0.20536293506775216,0.16088027417221168,2020-01-29
0.1935873355044141,0.19585112703356444,0.21311406250370502,0.20393755514302214,0.21848373258084186,2020-01-30
0.20819791055627312,0.202371771590793,0.2091477762333206,0.19289835570394476,0.4557210557479095,2020-01-31
0.20471433404461659,0.2124545310753697,0.22449891705475256,0.21931379595421896,0.592102801372622,2020-02-03
