index,Date,Close,High,Low,Open,Volume
25,2019-11-06,64.1510009765625,64.24684928299422,63.68916505432356,64.03479939705974,23060000
26,2019-11-07,64.99819946289062,65.73713835848879,64.27241517544036,64.27415043192991,40600000
27,2019-11-08,65.12284088134766,65.45209253183815,64.77497121734183,64.82041371919429,25028000
28,2019-11-11,64.51799011230469,64.8772791475001,64.42959053654617,64.71612761504201,20238000
29,2019-11-12,64.49862670898438,65.0548181492645,64.34815191850642,64.55821648400294,21718000
30,2019-11-13,64.4588851928711,64.77173902871758,64.23590854226391,64.26371810889643,16534000
31,2019-11-14,65.1273193359375,65.40243707980748,64.34219526405447,64.43406535871058,23870000
32,2019-11-15,66.28985595703125,66.29035607459745,65.26735043784288,65.49876847529693,35652000
33,2019-11-18,65.58616638183594,66.32257424189527,65.42725025822209,66.15824775626253,29748000
34,2019-11-19,65.3259506225586,65.93379043963074,65.19385139633167,65.93379043963074,25384000
35,2019-11-20,64.70967102050781,65.30311359879565,64.11872145269366,65.14121946879514,26172000
36,2019-11-21,64.62525177001953,65.18343607560185,64.21059364355068,64.63170783382844,19910000
37,2019-11-22,64.32679748535156,64.99174934852405,64.13163794395689,64.83730392927706,27714000
38,2019-11-25,64.89044189453125,65.1198670598301,64.46534950267933,64.51749055240094,20724000
39,2019-11-26,65.2311019897461,65.2931771906439,64.81098048542756,65.0478543599473,21394000
40,2019-11-27,65.20330047607422,65.4699768451025,65.03644304289142,65.30311941191968,19912000
41,2019-11-29,64.80453491210938,65.06499770823355,64.75537183000267,64.91180257399323,11740000
42,2019-12-02,64.05764770507812,64.84773511772092,63.61467984402647,64.60788322908518,30218000
43,2019-12-03,64.32381439208984,64.48178335483922,63.51534777539977,63.54365367362734,22876000
44,2019-12-04,65.57823944091797,65.83945241261112,64.8000639324465,64.90633893615956,30750000
45,2019-12-05,65.95514678955078,66.01613082090294,65.37461639567003,65.94869072658955,24254000
46,2019-12-06,66.57540893554688,66.74325902095445,66.21884779750104,66.21884779750104,26296000
47,2019-12-09,66.7214126586914,67.51051492322146,66.43735342335297,66.44728757806071,27086000
48,2019-12-10,66.77603149414062,67.03997233101526,66.34796116350438,66.6191006623861,21882000
49,2019-12-11,66.79390716552734,67.1008050719177,66.67720548763499,67.08292965745449,17008000
50,2019-12-12,67.05462646484375,67.32800894278013,66.56945175179673,66.83959862027363,25620000
51,2019-12-13,66.93345642089844,67.19481332306121,66.73679654783501,66.9394123666553,30992000
52,2019-12-16,67.59593200683594,67.77023816325757,67.17381755438957,67.36401381253778,27946000
53,2019-12-17,67.29547119140625,67.78611683437089,67.10691171373009,67.68133462663474,37080000
54,2019-12-18,67.17133331298828,67.56116745124716,67.09089014516655,67.36898587416592,30452000
55,2019-12-19,67.3411636352539,67.44346041005927,66.99080854785383,67.13159922014151,29398000
56,2019-12-20,67.0208511352539,67.7185757352286,66.99154879345562,67.70417841187283,66300000
57,2019-12-23,66.9836196899414,67.52789165434014,66.86791065439253,67.33273211206371,17662000
58,2019-12-24,66.7214126586914,67.05413485477206,66.6826762751171,66.96673551045554,6950000
59,2019-12-26,67.55768585205078,67.60372698452096,66.7666058409216,66.85102721301676,13350000
60,2019-12-27,67.13507080078125,67.76277897604893,67.00694977145382,67.68629887497241,20768000
61,2019-12-30,66.35292053222656,67.19019307204604,66.24763821220691,67.04121108745511,21018000
62,2019-12-31,66.3966293334961,66.44529987002558,66.00257454427881,66.05348045497554,19236000
63,2020-01-02,67.90381622314453,67.9420524872171,66.62159046238858,66.62159046238858,28132000
64,2020-01-03,67.57059478759766,68.15857396884074,66.81993340979412,66.9349453050568,23728000
65,2020-01-06,69.2366943359375,69.35041046473987,67.04121605389896,67.04121605389896,34646000
66,2020-01-07,69.19348907470703,69.67270781341017,69.04649239035008,69.42192915117019,30054000
67,2020-01-08,69.73876190185547,70.0992936464338,69.06933934334683,69.1309144280784,30560000
68,2020-01-09,70.50897979736328,70.88143096554194,70.03422428304246,70.54573085867648,30018000
69,2020-01-10,71.00062561035156,71.25880752665975,70.43549273531444,70.89285784756291,36414000
70,2020-01-13,71.47240447998047,71.53646500448443,70.81639409579765,71.31845917411077,33046000
71,2020-01-14,71.05773162841797,71.60001823554667,70.93308868283479,71.46147050516532,31178000
72,2020-01-15,71.47090148925781,71.5799043888649,71.02445561952192,71.02445561952192,25654000
73,2020-01-16,72.09165954589844,72.10606444889174,71.55632152029573,71.88010979220724,23474000
74,2020-01-17,73.51641082763672,73.5613532153852,72.41544735720358,72.64835061632296,47924000
75,2020-01-21,73.71554565429688,74.08551143622914,73.06002787895284,73.45334005966713,40734000
76,2020-01-22,73.79251861572266,74.64984900063922,73.74186276485368,74.04330485960594,32216000
77,2020-01-23,73.82727813720703,74.26776808793879,73.60133106334078,73.87644879125217,27024000
78,2020-01-24,72.8370590209961,74.2665239390797,72.76454954658043,74.17191835980502,35692000
79,2020-01-27,71.20770263671875,71.41478920034972,70.57701648729619,71.06369150781515,35104000
80,2020-01-28,72.13436126708984,72.30519688737174,71.13668730667496,71.65961328386072,31548000
81,2020-01-29,72.4358139038086,72.77349940796584,71.84534923411006,72.4442552836585,21554000
82,2020-01-30,72.29724884033203,72.36875807813423,71.3318551861541,71.50864675414853,26788000
83,2020-01-31,71.2240982055664,73.00689625279898,70.941031637002,72.9458137062416,48344000
84,2020-02-03,73.7920150756836,73.99363823460793,72.45367770699539,72.60315224220815,60736000
85,2020-02-04,71.86172485351562,72.9756003128433,70.83028543793051,72.35832643111584,78660000
86,2020-02-05,71.91934204101562,72.69453954452206,71.04184774666115,72.62402295669747,39724000
87,2020-02-06,73.30982208251953,73.5963591584658,71.98588197112542,72.02362569501838,33588000
88,2020-02-07,73.45881652832031,73.78706801442215,72.8191887392822,72.86636650775492,23446000
89,2020-02-10,74.92129516601562,74.96201686466415,73.2149771862286,73.2149771862286,28398000
90,2020-02-11,74.9267578125,75.96167544925687,74.77022857534816,75.0767324778294,26892000
91,2020-02-12,75.39752960205078,75.51795943123352,74.89298673750011,75.20931868546857,23352000
92,2020-02-13,75.21826171875,75.84000639352533,74.71868213211165,75.12042810921417,18590000
93,2020-02-14,75.52020263671875,75.52020263671875,74.85475066001621,75.26494562756126,23956000
94,2020-02-18,75.46705627441406,76.06099138957565,75.11546602411893,75.23514568129174,22414000
95,2020-02-19,75.815673828125,76.0846310031763,75.55296812288319,75.7352230948315,18986000
96,2020-02-20,75.3915786743164,75.96217498532641,74.82893120236896,75.5827675764969,21932000
97,2020-02-21,73.75080108642578,75.09683723926696,73.51889050316402,74.8890080751722,34634000
98,2020-02-24,70.59638214111328,71.36016015828893,70.08985398658058,70.82084399363352,57342000
99,2020-02-25,68.95065307617188,71.41826363554055,68.65021121542527,71.16301421993741,49566000
100,2020-02-26,69.18553924560547,70.3038930958197,68.48135853104596,69.33253592785813,44048000
101,2020-02-27,65.45657348632812,68.11904834218122,65.41088091856138,67.64012506513951,59566000
102,2020-02-28,66.51134490966797,66.60122968273528,63.11806590820636,63.440857722867264,75782000
103,2020-03-02,68.9834213256836,69.07082823713633,65.8898455959875,67.1211653604801,48630000
104,2020-03-03,66.6136474609375,70.0282760870977,66.14733327280929,69.4954235267835,48046000
105,2020-03-04,68.85479736328125,68.93277023558767,66.69905582632043,67.49957731533306,38266000
106,2020-03-05,65.50375366210938,67.48370438452919,64.81148471358118,67.0511632155031,51226000
107,2020-03-06,64.479248046875,64.86708921670449,62.62394449639975,63.41900260284171,53212000
108,2020-03-09,60.36490631103516,62.31158374927824,59.59219431268793,59.85539256469915,67308000
109,2020-03-10,63.58437347412109,63.62211719647888,60.52431311858821,62.571802076565305,52228000
110,2020-03-11,60.35745620727539,62.6194766827972,59.397029637217365,62.06030354509655,52170000
111,2020-03-12,55.36661148071289,59.287779834392445,55.28666086053564,55.917343269090544,84534000
112,2020-03-13,60.57199096679688,60.57347995332645,55.47750501442033,58.549333478932624,74002000
113,2020-03-16,53.84800720214844,57.22177048604328,53.35686894783238,54.42754124919339,85048000
114,2020-03-17,55.60944747924805,56.15868644095474,52.44162325247867,54.28401468890709,77230000
115,2020-03-18,54.46726608276367,54.94897026257438,51.51149149929896,52.46645848002609,84668000
116,2020-03-19,55.38548278808594,57.50497742074177,52.64513761070968,54.28104124933974,73022000
117,2020-03-20,53.251590728759766,56.81073476192847,52.91241245924176,56.400043458327744,72036000
118,2020-03-23,52.471923828125,53.20192884609394,50.332363822196605,52.70532720543696,80882000
119,2020-03-24,56.33746719360352,56.36428410553778,54.160364348778806,54.81339669421403,66890000
120,2020-03-25,54.74983215332031,57.05455969067583,53.93143138205992,55.94068413874498,81630000
121,2020-03-26,57.69269943237305,58.10090530022894,54.30487981231966,55.212172773862456,71434000
122,2020-03-27,55.15803909301758,57.1424602930449,54.9196724328834,55.90095622093427,64170000
123,2020-03-30,56.951271057128906,57.190137849348936,54.45138000336739,55.869671946812446,51482000
124,2020-03-31,57.74533462524414,58.36608667743064,56.52022073924125,56.97510802494447,49728000
125,2020-04-01,54.905269622802734,56.10059242596996,54.499549198520704,55.71870336433194,46884000
126,2020-04-02,55.66109848022461,55.96005136655423,54.44740394113542,54.53977036171498,39298000
127,2020-04-03,54.520904541015625,55.79518156293612,53.62354572731836,55.57046961285702,46268000
128,2020-04-06,58.9426383972168,59.32700907022602,56.16266282319555,56.513264193015694,53294000
129,2020-04-07,58.92228317260742,60.83370244866455,58.70973696814291,60.635061029853695,47746000
130,2020-04-08,60.10270309448242,60.539214843926615,59.00422126942858,59.91498849334528,39502000
131,2020-04-09,60.16079711914063,60.8619998275224,59.430049586958845,60.78800516109333,43508000
132,2020-04-13,60.46422958374024,60.61072995170736,58.97631521213278,60.0480786690902,34796000
133,2020-04-14,63.03016662597656,63.66780520695061,61.42614549120685,61.83137335877478,49408000
134,2020-04-15,62.6944694519043,63.5878576103489,61.598469244430056,61.85719676474975,33434000
135,2020-04-16,62.74412536621094,63.51534838440943,61.70871143617545,63.27201464982272,50362000
136,2020-04-17,63.72639846801758,64.28159717465645,63.129485409059896,63.805856542207415,38980000
137,2020-04-20,62.90006637573242,63.64447256020972,62.63984606718603,63.118072207737306,33910000
138,2020-04-21,60.40364456176758,62.28725419824514,60.0743966777643,61.92622232442697,43060000
139,2020-04-22,62.7312126159668,63.84374694238709,61.67791949213439,61.8537184049048,41848000
140,2020-04-23,63.38175964355469,64.22598088095572,62.85337782412955,63.14537830328555,31324000
141,2020-04-24,63.53074264526367,63.584869009749326,62.0478901562001,62.6299058083651,32792000
142,2020-04-27,63.36040878295898,64.36702430836527,63.01874888535672,64.35957558686549,32012000
143,2020-04-28,61.264251708984375,63.96476934334331,61.19125348198349,63.958813397277744,59026000
144,2020-04-29,66.61811065673828,67.53731921132398,65.81659644188422,66.61711799909568,75872000
145,2020-04-30,66.97467041015625,67.18125685872208,65.67506183367425,65.79375640618407,53378000
146,2020-05-01,65.58171081542969,67.1440176191019,65.10447737169582,65.97353023284143,41450000
147,2020-05-04,65.88909149169922,65.93180607605001,64.50853975799883,64.96690505999969,30080000
148,2020-05-05,67.09634399414062,68.23008796278566,66.4184875690936,66.44133385242301,33030000
149,2020-05-06,66.9071273803711,68.09003419891603,66.90663484036196,67.62174231331143,24308000
150,2020-05-07,68.16155242919922,68.41183856226588,67.30292626177416,67.8328008735499,27952000
151,2020-05-08,68.9466781616211,69.46264794423483,68.306557980747,68.68645789632211,27738000
152,2020-05-11,69.68612670898438,70.3451150522961,68.38959446055027,68.44561521374237,28242000
153,2020-05-12,68.31946563720703,70.26912081787479,68.27129522521334,69.87780157669526,27812000
154,2020-05-13,67.00794982910156,68.80326603129674,65.9685614229895,68.38453118019004,36252000
155,2020-05-14,67.34564208984375,67.40970261081927,65.74559153062619,66.29731219921227,32062000
156,2020-05-15,68.19283294677734,68.25689345986531,66.49494898101025,67.04121375372277,34154000
157,2020-05-18,68.72667694091797,69.14307784630368,67.25226977527652,67.62472095633485,36448000
158,2020-05-19,68.20748901367188,69.1269476897765,68.20748901367188,68.87850289322596,25612000
159,2020-05-20,69.85794067382812,70.04168842343,68.8910618188774,69.00676326589259,33108000
160,2020-05-21,69.66327667236328,70.29346275219423,69.19895535657272,69.92151164398065,27700000
161,2020-05-22,70.04168701171875,70.15788857398324,69.11850026676878,69.36084512261117,26188000
162,2020-05-26,70.36943054199219,71.56028614702075,70.1265931729172,71.37505322390662,41212000
163,2020-05-27,70.41016387939453,70.60383821218231,69.09168715665855,70.38086911158055,33716000
164,2020-05-28,70.35504150390625,71.55234573499438,69.32558734289624,69.36829435363889,33844000
165,2020-05-29,70.96039581298828,71.14165812703393,70.18719129549719,70.3654680591171,36418000
166,2020-06-01,71.10441589355469,71.40932849735742,70.41811058181692,70.437478772262,24342000
167,2020-06-02,71.4719009399414,71.4912691316603,70.45932945206445,71.04134512872544,25562000
168,2020-06-03,71.33086395263672,71.83600546103794,71.00296109058361,71.42621213078971,25124000
169,2020-06-04,70.12908935546875,71.45898541414964,69.75912357005502,71.03389302934043,29686000
170,2020-06-05,71.4306869506836,71.76142383132131,69.82219499499713,70.17825601372202,34698000
171,2020-06-08,71.83889770507812,71.90742898351817,70.6336443853567,70.6336443853567,28084000
172,2020-06-09,72.31314086914062,72.90112004210671,71.67004267427679,71.77681020500805,28184000
173,2020-06-10,72.79434967041016,73.21194027519641,72.31860145267983,72.48098811657447,30504000
174,2020-06-11,69.71492004394531,72.22945817301579,69.62354250078923,71.63378782991101,39826000
175,2020-06-12,70.17874908447266,71.36165610250637,68.82998487354737,70.93904912586369,38928000
176,2020-06-15,70.50997924804688,70.75579461791511,68.92433371669215,69.06735219051745,30078000
177,2020-06-16,71.64572143554688,72.25653939969477,70.8104339884386,71.769871859502,34184000
178,2020-06-17,72.06285858154297,72.50384109038218,71.08256740683144,71.8662062674768,30992000
179,2020-06-18,71.31000518798828,72.07726138513739,70.86555217884707,71.96552298583306,31638000
180,2020-06-19,71.09945678710938,71.89799316545846,70.58447955372054,71.7092820955755,63158000
181,2020-06-22,72.099609375,72.14380158720957,70.67684292152231,70.96437266985775,30848000
182,2020-06-23,72.72283172607422,73.29546635042593,71.77085034289895,72.28731267043554,28596000
183,2020-06-24,71.11186981201172,73.26960459490877,71.00162418471108,72.57882848449881,35120000
184,2020-06-25,71.5766830444336,71.6546483512698,70.51743391312633,71.00907227184344,24610000
185,2020-06-26,67.5328598022461,71.1853627454788,67.14004772285006,71.08306595981846,85354000
186,2020-06-29,69.27442932128906,69.30571697957973,66.89273305649421,67.44743163965026,36204000
187,2020-06-30,70.2000961303711,70.45038982710655,68.72767418167281,69.04947711567303,40848000
188,2020-07-01,71.41329193115234,71.6596073987426,70.01187922203576,70.07544719279852,35504000
189,2020-07-02,72.73724365234375,73.64354014024406,71.82945438911075,71.85527864461241,37182000
190,2020-07-06,74.27671813964844,74.81751204349781,73.1424740036534,73.50002782535272,31280000
191,2020-07-07,73.75428009033203,75.32452806618713,73.67332923943609,73.99363939746495,29164000
192,2020-07-08,74.29161071777344,74.78224884952299,73.77663352782716,74.20818200334445,24994000
193,2020-07-09,75.03600311279297,75.61851883856808,73.89853874777877,74.81054859775554,28466000
194,2020-07-10,76.56304931640625,76.66683886384615,74.31841565051266,74.79564903722256,37126000
195,2020-07-13,75.05339813232422,78.32063642081529,74.75062236130547,76.97325885502242,36928000
196,2020-07-14,75.51224517822266,75.62993951455526,73.67085014930329,74.00903571655309,31700000
197,2020-07-15,75.16761016845703,76.24474228245276,74.39092750376717,75.63888767287392,32214000
198,2020-07-16,75.38412475585938,75.41839038766379,73.81039112568035,74.49024035607862,30386000
199,2020-07-17,75.26245880126953,75.65427822729781,74.41178145493603,75.56390091055303,29134000
200,2020-07-20,77.75391387939453,77.98086118912214,74.66902175040603,75.24805943564259,31146000
201,2020-07-21,77.39138793945312,78.81018368976436,77.1857941396302,78.81018368976436,24324000
202,2020-07-22,77.89146423339844,77.96645156030748,76.7795740339241,77.49468155363509,18640000
203,2020-07-23,75.26891326904297,78.05931949471388,74.85733162804239,77.81598954302726,32552000
204,2020-07-24,75.0797119140625,75.3660519890377,73.91418778068258,74.43711380413019,30880000
205,2020-07-27,75.98997497558594,76.5248128096962,75.24556515459534,75.26493334342516,24920000
206,2020-07-28,74.50712585449219,75.80524170279428,74.37404153040482,75.7406886448372,34044000
207,2020-07-29,75.5837631225586,76.04222701977507,74.5562941759085,74.80410246360779,22130000
208,2020-07-30,76.05206298828125,76.37088040383222,74.10389262408187,74.34126664032823,33428000
209,2020-07-31,73.64403533935547,74.93470244537478,72.20736420699416,74.7390428043027,68798000
210,2020-08-03,73.22142791748047,74.01697860344038,72.78391595891422,73.8267823694175,46604000
211,2020-08-04,72.75064849853516,73.77315413869968,72.43680195599123,73.32670822757262,38070000
212,2020-08-05,73.1797103881836,73.61672225544746,72.6756600275489,72.96567520295099,39590000
213,2020-08-06,74.49520874023438,74.60893245480757,72.80180291922724,73.08734734461783,39908000
214,2020-08-07,74.21662139892578,75.32676885402968,73.57848646985086,74.49024635782685,31556000
215,2020-08-10,74.29656982421875,74.69260992541598,73.15339190731413,73.85360202098929,25786000
216,2020-08-11,73.51293182373047,74.98684662304764,73.39772291210686,74.11481579178248,29088000
217,2020-08-12,74.81900024414062,75.10534032357577,73.75775819732756,73.77414841622821,28740000
218,2020-08-13,75.40647888183594,76.34009241770399,74.887781120674,75.00373263620752,29104000
219,2020-08-14,74.87410736083984,75.57779549589343,74.63325529200144,75.26791204913721,27096000
220,2020-08-17,75.38314819335938,75.76205553935272,74.88604636726835,75.21876860259397,27566000
221,2020-08-18,77.40033721923828,77.59251879359505,75.66769476657103,75.79035240966357,40542000
222,2020-08-19,76.8505859375,78.14919419688756,76.67280172628168,77.13761552307406,33212000
223,2020-08-20,78.54996490478516,78.75456605084094,76.38726691231699,76.64797973892323,34138000
224,2020-08-21,78.48392486572266,79.34304363352457,77.86739346777892,78.31557465655982,28930000
225,2020-08-24,78.87027740478516,80.15995194578811,78.49137010472516,79.1573070347942,28198000
226,2020-08-25,79.86446380615234,80.03330652773612,78.56584792351784,78.56584792351784,44942000
227,2020-08-26,82.05746459960938,82.39713539106306,79.63503884299774,79.85354477576797,79868000
228,2020-08-27,81.16108703613281,82.18756319004888,80.7350020229949,82.1220099009033,37232000
229,2020-08-28,81.66165924072266,81.7987217645733,80.9833028021912,81.1193726684443,29980000
230,2020-08-31,81.15364837646484,81.83821090436959,80.96146681070046,81.83449033230153,36468000
231,2020-09-01,82.47113037109375,82.72042384830421,81.05631278645836,81.2753112601159,36506000
232,2020-09-02,85.82666778564453,86.06999773421208,82.75021705698761,83.11994036448972,50224000
233,2020-09-03,81.53404998779297,84.90468375126595,80.20414625325805,84.90468375126595,62156000
234,2020-09-04,79.01130676269531,81.696430593167,76.85471630763008,80.66101287251233,52172000
235,2020-09-08,76.09874725341797,77.66180444106244,75.88123395044217,76.15436640143547,52218000
236,2020-09-09,77.31889343261719,77.91679923851517,76.28055068277376,77.34720312263474,35494000
237,2020-09-10,76.08036804199219,78.6657262624126,75.77173482818942,77.50164179877346,32372000
238,2020-09-11,75.51920318603516,78.22468778948516,74.3591349740814,76.27801038608244,31942000
239,2020-09-14,75.44768524169922,77.66848767072217,75.27189391194321,76.427233722132,33932000
240,2020-09-15,76.54816436767578,77.4485049291631,76.071180961901,76.27801749174402,26622000
241,2020-09-16,75.52813720703125,77.5691701315766,75.47450338435272,77.2483674306839,26234000
242,2020-09-17,74.26825714111328,74.90232288704672,73.00043632835278,74.2916035393257,37596000
243,2020-09-18,72.50334167480469,74.63937440248993,71.3681125318831,74.3914221412699,62078000
244,2020-09-21,71.07164001464844,71.9257954541272,69.84950408820202,71.51361517760223,57776000
245,2020-09-22,72.77497863769531,72.9765942138725,71.23898878022005,72.0117007268917,31664000
246,2020-09-23,70.27955627441406,72.55150718172865,69.90661251749657,72.44325445378254,33148000
247,2020-09-24,70.92911529541016,71.69482570377673,70.01338475181507,70.07198186797439,29004000
248,2020-09-25,71.75695037841797,72.00723650932608,70.18669474785692,71.14463971858872,26460000
249,2020-09-28,72.72828674316406,73.33811185872777,71.97251066521471,73.20949830363864,40158000
250,2020-09-29,72.9671630859375,73.33132446249498,72.4444871678634,73.0198042504251,19564000
251,2020-09-30,72.98057556152344,73.98122749738637,72.49787873848452,72.84152014010796,34032000
252,2020-10-01,73.99810791015625,74.44256845643194,73.45780665142134,73.70908542006934,35590000
253,2020-10-02,72.42536926269531,73.6559540472513,72.05291805714296,72.60464626204758,25682000
254,2020-10-05,73.79600524902344,73.90475810703862,72.71589508080001,72.81223592784607,22266000
255,2020-10-06,72.17806243896484,73.83273938886849,71.93721035186023,73.27754066084998,24908000
256,2020-10-07,72.51824951171875,72.9487977690782,71.3120036178403,72.71688715086094,34924000
257,2020-10-08,73.7915267944336,73.99364250506075,72.75660918447879,72.75660918447879,23756000
258,2020-10-09,75.24607849121094,75.31063155444552,73.96633807127485,74.2270509124122,28706000
259,2020-10-12,77.92424011230469,79.1513468413504,76.10767659400082,76.62563172156159,49652000
260,2020-10-13,78.04988098144531,78.95965548891367,77.62876681977845,78.64828682700247,32020000
261,2020-10-14,77.8711166381836,78.84465629449534,76.99957825302243,78.39304246496536,38586000
262,2020-10-15,77.42665100097656,78.21997396297216,76.72644842677744,76.831723188569,30800000
263,2020-10-16,78.11592864990234,78.51917498369669,77.61883449131766,77.76036777120736,28694000
264,2020-10-19,76.20897674560547,78.86778362867038,75.88072533381943,78.48589839586765,32142000
265,2020-10-20,77.26773071289062,78.33889916811343,75.76501384832301,75.83354510877699,44834000
266,2020-10-21,79.12403106689453,80.38639610675189,78.04739909800621,78.13182046570503,51366000
267,2020-10-22,80.21755981445312,80.54829670808118,78.71136458721318,79.11112529379649,28672000
268,2020-10-23,81.49232482910156,81.55985585659518,80.47478258314635,80.75089294892422,27516000
269,2020-10-26,78.98199462890625,81.35525695236471,78.28923332724133,80.69825405484927,37066000
270,2020-10-27,79.66780853271484,79.79617962647981,78.60111074389548,79.2412309562141,24580000
271,2020-10-28,75.31560516357422,77.53690047427607,75.21628634321627,77.45694984685586,36680000
272,2020-10-29,77.82938385009766,79.14388977996157,75.59467678858971,75.60063273392373,40062000
273,2020-10-30,80.49962615966797,83.77670009021313,79.67775100323058,83.0372609927354,86582000
274,2020-11-02,80.74891662597656,82.47411027540336,80.25231497531756,80.85469150454024,50708000
275,2020-11-03,81.94969177246094,82.52028804891705,80.2816101889804,81.03445385982764,33234000
276,2020-11-04,86.86207580566406,87.9662748351412,84.721724049789,84.93278125242438,71418000
277,2020-11-05,87.5692367553711,89.07244618124878,86.93060178048503,88.44474559493369,41316000
278,2020-11-06,87.48878479003906,88.0191518822448,86.42605771293628,87.10143616420507,33218000
279,2020-11-09,87.55087280273438,90.28515986313532,87.40288344928055,88.93638807832393,45366000
280,2020-11-10,86.42804718017578,87.55086419350906,85.28139122878906,85.96620374870092,52722000
281,2020-11-11,87.03986358642578,87.61145255562555,86.77442995080564,86.9052864826371,25280000
282,2020-11-12,86.89733123779297,87.8125691391822,86.68677415967848,86.78758573945446,24950000
283,2020-11-13,88.24710845947266,88.44674633301669,86.63464579717845,87.2842001188238,29998000
284,2020-11-16,88.46361541748047,89.34210224720016,87.78376619529506,87.98290392040381,24936000
285,2020-11-17,87.90593719482422,88.64339091816939,87.7495064690329,88.24313012579633,22942000
286,2020-11-18,86.74537658691406,88.07080949198455,86.71359638610987,87.6616072020876,23470000
287,2020-11-19,87.5965576171875,87.87813142026519,86.2599553640355,86.3282365755733,24998000
288,2020-11-20,86.5174331665039,88.09712277002718,86.5010505266861,87.66061104507605,46270000
289,2020-11-23,86.15342712402344,87.09896008839227,85.30225725984842,86.88542502347123,43232000
290,2020-11-24,87.8428726196289,87.97794984411425,85.79736879323788,85.93691676620557,31560000
291,2020-11-25,87.9695053100586,88.32258834194486,87.23006627021488,88.04200720827063,20916000
292,2020-11-27,89.05010986328125,89.58693308542536,88.01966297279354,88.05194329189372,17698000
293,2020-11-30,87.43863677978516,88.79559980634644,87.15358490191596,88.45388308870092,36476000
294,2020-12-01,89.29393005371094,90.6213481554796,87.86719315015274,88.11549394339595,34738000
295,2020-12-02,90.77629089355467,91.15867625708412,88.8655158618746,89.29393477639073,24440000
296,2020-12-03,90.71768951416016,91.73224619755354,90.51308838630666,90.58062699052718,24546000
297,2020-12-04,90.77828216552734,91.03502436748224,90.23202490218026,90.60596133397502,27564000
298,2020-12-07,90.3556671142578,90.99578730528738,89.67532534581,90.33182817632304,26418000
299,2020-12-08,90.30948638916016,90.47585126764606,89.19983151302829,89.88985740984829,21926000
300,2020-12-09,88.60018920898438,91.0901536915818,87.78974099788228,89.98471942656874,30152000
301,2020-12-10,88.16316986083984,88.4601336020262,86.42456422916642,87.88854470370597,27256000
302,2020-12-11,88.48298645019531,88.61607834959379,87.40188377022606,87.55384374235868,24414000
303,2020-12-14,87.40486145019531,89.25867611149724,87.26357823134042,88.14678589327933,32004000
304,2020-12-15,87.7877426147461,87.96900493728994,86.90279966343624,87.62138531241226,29646000
305,2020-12-16,87.55087280273438,88.04747445495914,87.20722379257133,88.0415109310898,30270000
306,2020-12-17,86.8010025024414,87.9870921256089,86.34214456016367,87.82450084714381,32494000
307,2020-12-18,85.96222686767578,87.1590384634366,85.4263963832509,87.11285336589343,80328000
308,2020-12-21,86.37739562988281,86.45089776294904,84.37261358419228,85.0931845470445,36568000
309,2020-12-22,85.58929443359375,86.27981288126546,85.04675775602949,86.132073592424,18734000
